,index,person_id,benunit_id,household_id,pension_income,IIDB_reported,JSA_contrib_reported,is_child,DLA_M_reported,BSP_reported,maintenance_payments,total_benefits,DLA_SC_reported,childcare,earnings,state_pension_reported,is_adult,registered_disabled,savings_interest,hours,FRS_net_income,PIP_DL_reported,SDA_reported,student_loan_repayment,misc_income,age,carers_allowance_reported,incapacity_benefit_reported,profit,is_household_head,adult_weight,PIP_M_reported,care_hours,is_benunit_head,ESA_contrib_reported,dis_equality_act_core,dis_equality_act_wider,AA_reported,role,ESA_income_reported_personal
670,13303,1076861,2076861,3076860,0.0,0.0,0.0,True,56.034952860474434,0.0,0.0,19.661710385764692,0.0,0.0,38618.41947980466,0.0,True,False,0.0,0.0,27955.23571955232,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,False,0.0,0.0,7,True,0.0,False,False,0.0,child,0.0
671,13304,1076862,2076861,3076860,884.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,9176.65413381497,0.0,True,False,0.0,0.0,16014.557145874192,0.0,0.0,0.0,161.99628190779652,6.0,58.8385487267354,0.0,0.0,False,39911.76033041438,0.0,0,False,0.0,False,False,0.0,adult,0.0
672,13309,1076901,2076901,3076900,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,520.0,36.668543854869974,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,False,24341.151024357267,0.0,0,True,0.0,False,False,0.0,child,0.0
673,13426,1077611,2077611,3077610,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,14141.509526473701,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,True,28803.695378822766,0.0,0,False,0.0,False,False,0.0,child,0.0
674,13427,1077621,2077621,3077620,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,True,40201.5359378472,0.0,0,True,0.0,False,True,0.0,child,0.0
675,13428,1077622,2077621,3077620,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,9606.809796337546,6904.493486473126,False,False,2496.0,27.749168322604305,27580.62619567222,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,True,43659.52485321224,0.0,0,False,0.0,False,False,0.0,child,0.0
676,13453,1077771,2077771,3077770,0.0,0.0,0.0,False,0.0,0.0,0.0,1.872543846263304,0.0,0.0,0.0,0.0,True,False,0.0,39.641669032291865,18636.82381303488,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,False,38636.747657709944,0.0,0,False,0.0,False,True,0.0,adult,0.0
677,13454,1077772,2077771,3077770,0.0,0.0,0.0,False,0.0,0.0,0.0,5.617631538789912,0.0,0.0,12235.538845086625,9110.617245271018,True,False,0.0,24.776043145182417,26503.623814516937,52.297623522577375,0.0,0.0,0.0,9.0,0.0,0.0,0.0,False,67904.08400842523,0.0,0,True,0.0,False,False,0.0,adult,0.0
678,13493,1078012,2078011,3078010,0.0,0.0,0.0,False,0.0,0.0,0.0,200.36219155017352,0.0,0.0,0.0,0.0,False,False,0.0,49.552086290364834,93.65238097002451,0.0,0.0,0.0,0.0,40.0,58.8385487267354,0.0,0.0,False,11243.293568393594,0.0,100,False,0.0,False,True,0.0,adult,0.0
679,13494,1078011,2078012,3078010,6344.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.917291658286,True,False,0.0,0.0,11238.285716402941,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,False,29363.92821985956,0.0,0,False,0.0,False,False,0.0,adult,0.0
680,13496,1078031,2078031,3078030,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,19787.160476038527,0.0,True,False,0.0,38.65062730648457,13017.680954833408,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,True,22119.538034038946,0.0,2,False,0.0,True,False,0.0,child,0.0
681,13497,1078032,2078031,3078030,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,True,55675.553374760035,0.0,0,False,0.0,False,False,0.0,adult,0.0
682,13577,1078501,2078501,3078500,0.0,0.0,0.0,False,0.0,0.0,0.0,318.33245386476165,0.0,0.0,0.0,0.0,True,False,260.0,0.0,0.0,52.297623522577375,0.0,0.0,161.99628190779652,55.0,0.0,0.0,0.0,False,27625.27457526261,0.0,30,False,0.0,False,False,0.0,adult,0.0
683,13591,1078581,2078581,3078580,0.0,0.0,0.0,False,0.0,0.0,0.0,1.872543846263304,0.0,0.0,3632.425594635092,7759.515693565442,True,False,0.0,0.0,5806.44762014152,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,True,33556.01534072109,0.0,0,True,0.0,True,False,0.0,adult,0.0
684,13592,1078582,2078581,3078580,5720.0,0.0,0.0,False,0.0,0.0,0.0,163.8475865480391,0.0,0.0,0.0,7180.673225932051,True,False,0.0,36.668543854869974,10770.02381155282,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,True,19511.55756714352,0.0,0,False,0.0,False,False,0.0,adult,0.0
685,13606,1078671,2078671,3078670,0.0,0.0,0.0,False,0.0,0.0,0.0,31.833245386476168,0.0,0.0,0.0,0.0,True,False,104.0,0.0,41113.395245840766,0.0,0.0,0.0,0.0,49.0,0.0,0.0,31250.636058601045,True,21114.982594938487,0.0,0,True,0.0,True,True,0.0,adult,0.0
686,13612,1078701,2078701,3078700,0.0,0.0,0.0,False,0.0,0.0,0.0,84.26447308184868,0.0,0.0,0.0,0.0,True,False,0.0,39.641669032291865,8100.930953907121,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,True,11996.710147718939,0.0,0,False,0.0,False,False,0.0,adult,0.0
687,13625,1078771,2078771,3078770,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6956.967636970323,True,False,0.0,0.0,11238.285716402941,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,True,24515.016388816963,0.0,0,True,0.0,False,False,77.34462035421366,adult,0.0
688,13626,1078772,2078771,3078770,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,15218.511907628983,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,False,33575.333714549946,0.0,0,False,0.0,False,True,0.0,adult,0.0
689,13685,1079071,2079071,3079070,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,11.89250070968756,6789.797620326777,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,True,0.0,0.0,0,True,0.0,False,True,0.0,adult,0.0
690,13686,1079072,2079071,3079070,1404.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8547.76293625373,True,False,0.0,0.0,3980.226191226042,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,False,15164.923455651155,0.0,0,True,0.0,False,True,0.0,adult,0.0
691,13718,1079271,2079271,3079270,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,2.97312517742189,9131.10714457739,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,False,48508.43668425484,0.0,0,False,0.0,False,False,0.0,child,0.0
692,13719,1079272,2079271,3079270,6604.0,0.0,0.0,False,0.0,0.0,0.0,5.617631538789912,0.0,0.0,0.0,0.0,True,False,52.0,0.0,22617.05000426092,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2715.829085825238,False,0.0,0.0,0,False,0.0,False,False,0.0,adult,0.0
693,13735,1079361,2079361,3079360,0.0,0.0,0.0,False,0.0,0.0,0.0,150.73977962419596,0.0,0.0,0.0,0.0,False,False,832.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,False,22853.636239535434,0.0,0,True,0.0,False,False,0.0,adult,0.0
694,13736,1079362,2079361,3079360,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8103.11355572486,True,False,0.0,0.0,23694.052385416202,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,True,38153.788311988574,0.0,0,True,0.0,False,False,0.0,adult,0.0
695,13754,1079491,2079491,3079490,0.0,0.0,0.0,False,0.0,0.0,0.0,58.04885923416242,0.0,0.0,33217.576161465644,0.0,True,False,0.0,0.0,12408.940478528248,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,True,4327.315737663514,0.0,0,True,0.0,False,True,0.0,adult,0.0
696,13755,1079492,2079492,3079490,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,52.0,0.0,21821.00476601571,0.0,0.0,0.0,19709.547632115242,72.0,0.0,0.0,0.0,True,74163.23712897424,0.0,0,True,0.0,False,True,0.0,adult,0.0
697,13756,1079501,2079501,3079500,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,55012.129729276196,0.0,True,False,156.0,0.0,12736.723811923333,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,True,35719.67320955284,0.0,0,True,0.0,False,False,0.0,adult,0.0
698,13757,1079502,2079501,3079500,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6634.942060761215,False,False,52.0,29.7312517742189,27440.147624217185,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,True,0.0,0.0,70,False,0.0,False,False,0.0,adult,0.0
699,13758,1079504,2079502,3079500,0.0,0.0,0.0,False,0.0,0.0,0.0,3.745087692526608,0.0,0.0,55012.129729276196,0.0,False,False,0.0,0.0,19245.564289340036,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,False,13175.130951279092,0.0,0,True,0.0,False,True,0.0,adult,0.0
700,13842,1079971,2079971,3079970,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8285.39218376775,True,False,208.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,False,37767.420835411474,0.0,0,False,0.0,False,False,0.0,adult,0.0
701,13843,1079972,2079971,3079970,0.0,0.0,0.0,False,21.241701795644282,0.0,0.0,0.0,0.0,0.0,21173.217610833497,0.0,True,False,0.0,82.25646324200562,3746.0952388009805,0.0,0.0,0.0,0.0,56.0,0.0,0.0,8725.415686939325,False,47387.97100218125,0.0,0,False,0.0,False,False,0.0,adult,0.0
702,13849,1080021,2080021,3080020,0.0,0.0,0.0,False,0.0,0.0,0.0,132.95061308469457,0.0,0.0,25474.774236059264,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,False,26833.22124827956,0.0,0,True,0.0,False,False,0.0,adult,0.0
703,13850,1080022,2080022,3080020,0.0,0.0,0.0,True,0.0,0.0,0.0,3.745087692526608,0.0,0.0,0.0,0.0,True,False,15704.0,0.0,16670.123812664362,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,False,65837.01800873775,0.0,2,True,0.0,False,True,0.0,adult,0.0
704,13851,1080023,2080023,3080020,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4323.87000096893,True,False,52.0,0.0,19198.738098855025,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,True,64079.04599031195,0.0,0,False,0.0,False,True,0.0,adult,0.0
705,13852,1080024,2080024,3080020,0.0,0.0,0.0,False,0.0,0.0,0.0,203.6391432811343,0.0,0.0,28868.224462626255,0.0,True,False,104.0,0.0,10723.197621067808,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,False,26118.441416611924,0.0,0,False,0.0,False,False,0.0,adult,0.0
706,13882,1080211,2080211,3080210,0.0,0.0,0.0,False,0.0,0.0,0.0,211.59745462775334,0.0,0.0,19118.029445447854,0.0,True,False,0.0,0.0,14375.640478898764,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,True,29228.699603057576,0.0,70,True,0.0,False,True,0.0,adult,0.0
707,13892,1080281,2080281,3080280,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,24757.848131854968,0.0,False,False,0.0,49.552086290364834,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,False,20593.386501559402,0.0,0,True,0.0,False,False,0.0,adult,0.0
708,13893,1080282,2080281,3080280,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,11.89250070968756,38491.12857868007,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,False,13175.130951279092,0.0,0,True,0.0,True,True,0.0,adult,0.0
709,14008,1080981,2080981,3080980,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,True,26253.67003341391,0.0,0,True,0.0,True,False,0.0,adult,0.0
710,14009,1080982,2080981,3080980,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,15.856667612916747,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,False,37400.371732663225,0.0,0,False,0.0,False,False,0.0,child,0.0
711,14027,1081081,2081081,3081080,2392.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,34.68646040325538,21774.1785755307,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,False,34154.884929415595,0.0,0,True,0.0,False,False,0.0,adult,0.0
712,14028,1081082,2081081,3081080,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,14290.727010472268,0.0,True,False,0.0,54.50729491940132,0.0,0.0,0.0,29.850519945754677,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,False,0.0,False,True,0.0,adult,0.0
713,14051,1081221,2081221,3081220,0.0,0.0,0.0,False,0.0,0.0,0.0,1.872543846263304,0.0,138.35930205019946,32978.60079339754,2706.5614466974653,True,False,0.0,36.668543854869974,5946.926191596557,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,False,0.0,0.0,0,False,0.0,False,False,0.0,adult,0.0
714,14052,1081222,2081221,3081220,0.0,0.0,0.0,False,0.0,0.0,0.0,65.53903461921564,0.0,0.0,0.0,6980.719094563789,True,False,0.0,0.0,11425.59047834299,0.0,0.0,0.0,161.99628190779652,26.0,0.0,0.0,0.0,False,15474.017436912834,0.0,0,True,0.0,False,True,0.0,adult,0.0
715,14060,1081271,2081271,3081270,5408.0,0.0,0.0,False,0.0,0.0,0.0,19.661710385764692,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,161.99628190779652,33.0,0.0,0.0,0.0,False,10470.558615239395,0.0,0,True,0.0,True,True,0.0,adult,0.0
716,14090,1081451,2081451,3081450,0.0,0.0,0.0,True,56.034952860474434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,39.641669032291865,16763.77619363439,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,True,24630.92663179009,0.0,0,False,0.0,False,True,0.0,adult,132.31320658826561
717,14091,1081452,2081451,3081450,0.0,0.0,0.0,False,0.0,0.0,0.0,19.661710385764692,0.0,0.0,18783.463930152513,7387.808030526245,True,False,0.0,0.0,0.0,52.297623522577375,0.0,0.0,0.0,32.0,0.0,0.0,0.0,False,0.0,23.623432139382036,0,True,0.0,True,True,0.0,adult,0.0
718,14144,1081771,2081771,3081770,0.0,0.0,0.0,True,0.0,0.0,0.0,5.617631538789912,21.893328724816005,0.0,19834.955549652146,0.0,True,False,52.0,37.16406471777363,9224.759525547415,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,True,19685.422931603218,0.0,0,True,0.0,False,True,0.0,adult,0.0
719,14145,1081772,2081771,3081770,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,21077.627463606255,6692.018198040678,True,False,0.0,45.58791938713565,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,True,5177.324186133133,0.0,0,False,0.0,False,False,0.0,adult,0.0
720,14150,1081801,2081801,3081800,0.0,0.0,0.0,False,0.0,0.0,0.0,2.808815769394956,0.0,0.0,31066.79784885276,0.0,True,False,0.0,39.641669032291865,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,True,34058.29306027132,0.0,0,True,0.0,True,False,0.0,child,0.0
721,14162,1081881,2081881,3081880,1612.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,16776.07083838049,5523.594789178501,True,True,0.0,0.0,24302.792861721362,0.0,0.0,0.0,539.9876063593217,26.0,0.0,0.0,0.0,True,57955.12148656492,0.0,35,True,0.0,False,False,0.0,child,0.0
722,14263,1082511,2082511,3082510,9620.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,34269.06778096528,0.0,True,False,0.0,0.0,5104.054762866336,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,True,45610.68060992659,0.0,0,True,0.0,False,True,0.0,adult,0.0
723,14264,1082512,2082511,3082510,0.0,0.0,0.0,True,0.0,0.0,0.0,3.745087692526608,0.0,0.0,0.0,0.0,True,False,0.0,0.0,16014.557145874192,0.0,0.0,0.0,161.99628190779652,79.0,0.0,0.0,0.0,False,23124.093473139405,0.0,0,False,0.0,True,False,0.0,adult,0.0
724,14320,1082821,2082821,3082820,4784.0,0.0,0.0,False,0.0,0.0,0.0,603.8953904199155,0.0,0.0,0.0,8008.455787490433,True,False,312.0,39.641669032291865,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,0.0,0.0,35,False,0.0,False,False,0.0,adult,0.0
725,14321,1082822,2082821,3082820,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,25665.95453051374,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,78529.18961429546,0.0,0,True,0.0,False,False,0.0,adult,0.0
726,14346,1082941,2082941,3082940,0.0,0.0,0.0,False,0.0,0.0,0.0,57.11258731103077,0.0,0.0,0.0,14374.603079358129,False,False,0.0,24.776043145182417,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,True,19260.418707368408,62.31788389969433,0,True,0.0,False,True,0.0,adult,0.0
727,14347,1082942,2082941,3082940,0.0,0.0,0.0,False,56.034952860474434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,156.0,34.68646040325538,1873.0476194004902,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,False,38211.74343347514,0.0,0,False,0.0,True,False,0.0,adult,0.0
728,14348,1082943,2082942,3082940,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,36993.38697694159,0.0,False,False,0.0,0.0,16248.688098299253,52.297623522577375,0.0,8.358145584753201,971.9776914467791,64.0,0.0,0.0,0.0,False,36666.27352716674,0.0,0,True,0.0,True,False,51.773910587575266,adult,0.0
729,14355,1083001,2083001,3083000,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,14003.95656879055,9676.233351682899,True,False,0.0,38.65062730648457,20135.261908555272,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,False,0.0,0.0,0,False,0.0,False,False,0.0,adult,0.0
730,14365,1083061,2083061,3083060,2028.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,41247.14852855374,0.0,True,False,0.0,36.668543854869974,5572.316667716459,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,True,10721.697475014511,0.0,0,False,0.0,False,True,0.0,adult,0.0
731,14376,1083111,2083111,3083110,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7364.056572932775,True,False,0.0,0.0,80775.17858664614,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,True,5158.005812304278,0.0,0,False,0.0,False,False,77.34462035421366,child,0.0
732,14384,1083161,2083161,3083160,0.0,0.0,0.0,False,0.0,0.0,0.0,3.745087692526608,0.0,0.0,0.0,0.0,False,False,0.0,29.7312517742189,0.0,0.0,0.0,0.0,161.99628190779652,48.0,0.0,0.0,0.0,True,25384.343211115436,0.0,0,False,0.0,True,False,0.0,child,0.0
733,14385,1083162,2083161,3083160,0.0,0.0,0.0,False,0.0,0.0,0.0,1.872543846263304,0.0,0.0,34842.60866432871,0.0,True,False,1716.0,0.0,12924.028573863383,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,True,0.0,0.0,0,False,0.0,False,True,0.0,child,0.0
734,14417,1083351,2083351,3083350,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,8603.113250451534,0.0,True,False,0.0,0.0,25473.447623846667,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,False,29363.92821985956,0.0,0,False,0.0,True,True,0.0,adult,0.0
735,14418,1083352,2083351,3083350,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,26382.880634718036,0.0,True,False,0.0,0.0,38818.911912075164,0.0,0.0,0.0,161.99628190779652,2.0,0.0,0.0,0.0,True,53164.16477700889,0.0,0,False,0.0,False,False,0.0,adult,0.0
736,14446,1083521,2083521,3083520,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,25952.724972195458,4184.1230528027145,True,False,0.0,37.65958558067727,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,False,24766.155248592077,0.0,0,True,0.0,True,False,0.0,adult,0.0
737,14447,1083522,2083521,3083520,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,14290.727010472268,0.0,True,False,0.0,0.0,14235.161907443726,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,False,0.0,0.0,0,True,0.0,True,True,0.0,child,0.0
738,14451,1083551,2083551,3083550,0.0,0.0,0.0,False,0.0,0.0,0.0,31.833245386476168,0.0,0.0,7742.80192540638,6864.390674987855,False,False,0.0,0.0,12549.419049983286,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,False,0.0,0.0,27,False,0.0,True,True,0.0,adult,0.0
739,14488,1083751,2083751,3083750,0.0,0.0,0.0,False,0.0,0.0,0.0,120.96633246860942,0.0,0.0,0.0,0.0,False,False,0.0,0.0,6789.797620326777,0.0,0.0,0.0,0.0,21.0,0.0,0.0,26250.534285314086,True,5660.283531854508,0.0,0,False,0.0,True,True,0.0,adult,0.0
740,14489,1083752,2083751,3083750,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,18496.345241579842,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,41534.503732038196,0.0,0,True,0.0,True,False,0.0,adult,0.0
741,14490,1083753,2083752,3083750,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,47651.68839277877,0.0,True,False,0.0,0.0,23366.269052021118,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,False,0.0,0.0,0,True,0.0,False,False,0.0,adult,0.0
742,14502,1083831,2083831,3083830,0.0,0.0,0.0,True,0.0,0.0,0.0,143.24960423914274,0.0,0.0,0.0,10999.686663170067,True,False,0.0,0.0,9177.933335062402,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,True,0.0,0.0,0,False,0.0,True,True,0.0,adult,160.8285278002109
743,14548,1084051,2084051,3084050,1248.0,0.0,0.0,False,0.0,0.0,36.97064639653005,0.0,0.0,0.0,0.0,8475.403844515491,True,False,0.0,0.0,7258.0595251769,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,False,0.0,0.0,0,True,0.0,False,True,0.0,adult,134.53517966971592
744,14549,1084052,2084051,3084050,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,18777.302384489914,0.0,0.0,0.0,53.99876063593217,52.0,0.0,0.0,0.0,False,26408.21702404475,0.0,0,False,0.0,False,True,0.0,adult,0.0
745,14590,1084301,2084301,3084300,0.0,0.0,0.0,True,0.0,0.0,0.0,186.31811270319875,0.0,0.0,0.0,0.0,True,False,156.0,0.0,13766.900002593604,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,False,41128.81788163224,0.0,0,True,0.0,False,True,0.0,adult,0.0
746,14680,1084841,2084841,3084840,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,32118.289468352392,0.0,True,False,52.0,35.67750212906268,25145.664290451583,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,True,0.0,0.0,0,True,0.0,True,True,0.0,child,0.0
747,14708,1085001,2085001,3085000,50284.0,0.0,0.0,False,0.0,0.0,0.0,3.745087692526608,0.0,0.0,33313.16630869288,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,809.9814095389826,70.0,0.0,0.0,0.0,True,16150.160520922758,0.0,0,False,0.0,True,False,0.0,adult,0.0
748,14803,1085541,2085541,3085540,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,29776.33086128503,0.0,True,False,0.0,28.740210048411605,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,True,40066.30732104521,0.0,0,True,0.0,False,False,0.0,adult,0.0
749,14811,1085601,2085601,3085600,0.0,0.0,0.0,False,0.0,0.0,0.0,19.661710385764692,0.0,0.0,81586.1906584487,0.0,True,False,0.0,25.767084870989713,28236.19286246239,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,False,39795.85008744124,0.0,0,True,0.0,False,True,0.0,child,0.0
750,14812,1085602,2085601,3085600,0.0,0.0,0.0,False,0.0,0.0,0.0,228.4503492441231,0.0,0.0,0.0,7627.100749987733,True,True,364.0,0.0,-10.569199158998561,0.0,0.0,0.0,15767.638105692193,7.0,0.0,0.0,0.0,True,0.0,0.0,0,True,0.0,False,False,0.0,child,0.0
751,14824,1085661,2085661,3085660,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,35798.5101366011,0.0,True,False,0.0,48.561044564557534,20556.697622920383,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,False,0.0,0.0,0,False,0.0,True,False,0.0,adult,0.0
752,14829,1085701,2085701,3085700,0.0,0.0,0.0,True,0.0,0.0,0.0,100.18109577508676,0.0,0.0,0.0,0.0,False,False,0.0,0.0,6462.0142869316915,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,False,25171.84109899803,0.0,0,True,0.0,True,False,0.0,adult,0.0
753,14888,1086061,2086061,3086060,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,38.65062730648457,11706.547621253065,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,True,35796.94670486826,0.0,0,True,0.0,False,True,0.0,child,0.0
754,14889,1086062,2086061,3086060,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,12809.07972845006,0.0,True,False,0.0,39.641669032291865,29032.2381007076,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,False,22061.582912552378,0.0,0,False,0.0,False,False,0.0,adult,0.0
755,14939,1086341,2086341,3086340,0.0,0.0,0.0,False,0.0,0.0,0.0,3.745087692526608,0.0,205.0711262513679,0.0,8060.581875848187,True,False,0.0,41.12823162100281,34.539866532709546,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,False,24669.5633794478,0.0,0,False,0.0,False,False,0.0,adult,0.0
