,index,benunit_id,household_id,income_support_reported,child_benefit_reported,working_tax_credit_reported,child_tax_credit_reported,JSA_income_reported,housing_benefit_reported,ESA_income_reported,pension_credit_reported,universal_credit_reported,benunit_weight
233,4738,2066631,3066630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29918.038237203837
234,4780,2067221,3067220,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71427.86489878355
235,4826,2067831,3067830,0.0,0.0,0.0,128.98231198404793,0.0,0.0,0.0,0.0,0.0,26357.2885375625
236,4835,2067951,3067950,0.0,0.0,0.0,0.0,0.0,0.0,119.56272168838751,0.0,0.0,4450.93712455167
237,4846,2068071,3068070,0.0,0.0,0.0,0.0,0.0,16.374237601602797,0.0,0.0,0.0,45206.03966501175
238,4856,2068251,3068250,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23086.8173460441
239,4862,2068371,3068370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27073.308857599073
240,4863,2068372,3068370,0.0,0.0,0.0,0.0,0.0,75.74206072561245,0.0,0.0,0.0,23725.430063914555
241,4868,2068441,3068440,0.0,0.0,0.0,0.0,0.0,88.6979395339409,119.56272168838751,0.0,0.0,86580.40302280075
242,4872,2068501,3068500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15249.297626724854
243,4875,2068531,3068530,0.0,0.0,0.0,0.0,0.0,89.69454559612001,0.0,0.0,0.0,12578.735351993852
244,4886,2068711,3068710,0.0,0.0,0.0,0.0,0.0,74.74545466343334,0.0,0.0,0.0,13855.960787734764
245,4891,2068771,3068770,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23125.521147127158
246,4895,2068851,3068850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14494.573505605222
247,4916,2069171,3069170,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56449.4938796401
248,4919,2069231,3069230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22622.371733047403
249,4941,2069561,3069560,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58636.25864083288
250,4963,2069901,3069900,0.0,0.0,0.0,0.0,0.0,54.81333341985111,68.64395346639628,0.0,0.0,26608.863244602377
251,4964,2069911,3069910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23183.576848751745
252,4972,2070021,3070020,0.0,0.0,0.0,0.0,0.0,160.54914097574434,0.0,0.0,0.0,30904.985164821817
253,4989,2070221,3070220,0.0,0.0,0.0,58.0415852360992,0.0,0.0,0.0,0.0,0.0,36729.90722782205
254,4995,2070291,3070290,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13410.867075279599
255,5045,2070991,3070990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25041.359300738528
256,5052,2071101,3071100,0.0,0.0,0.0,34.20957925302083,0.0,0.0,0.0,0.0,0.0,49347.346380898955
257,5061,2071241,3071240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38239.35547006131
258,5085,2071621,3071620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22719.13123575505
259,5093,2071731,3071730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82477.8001079966
260,5131,2072321,3072320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24673.673190449477
261,5152,2072641,3072640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.93712455167
262,5253,2074011,3074010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30672.762358323467
263,5256,2074071,3074070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31117.856070778635
264,5258,2074091,3074090,0.0,0.0,0.0,0.0,0.0,124.5757577723889,0.0,0.0,0.0,26144.41763160568
265,5276,2074361,3074360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21693.48050705401
266,5282,2074451,3074450,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21054.867789183554
267,5314,2074831,3074830,0.0,0.0,0.0,0.0,0.0,100.65721228009023,0.0,0.0,0.0,35568.793195330305
268,5315,2074832,3074830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47257.341122413825
269,5337,2075231,3075230,0.0,35.66251315622295,0.0,106.57949810919848,0.0,0.0,0.0,0.0,0.0,27305.53166409742
270,5363,2075581,3075580,0.0,0.0,0.0,0.0,0.0,87.20303044067222,0.0,0.0,0.0,35123.69948287514
271,5364,2075582,3075580,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43483.720516815665
272,5389,2075901,3075900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18113.378906871145
273,5390,2075902,3075900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12849.661959575256
274,5403,2076181,3076180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51321.240236134916
275,5415,2076321,3076320,0.0,0.0,31.07628081730914,72.82507557854355,0.0,0.0,0.0,0.0,0.0,11920.770733581865
276,5420,2076371,3076370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31001.74466752946
277,5456,2076851,3076850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26241.177134313326
278,5457,2076861,3076860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.27116236701214,12443.272048203147
279,5461,2076901,3076900,0.0,0.0,0.0,0.0,0.0,0.0,141.04921945149923,0.0,0.0,24847.84029532324
280,5505,2077611,3077610,0.0,0.0,0.0,47.700424503946024,0.0,71.10033386064407,0.0,0.0,0.0,11746.603628708104
281,5506,2077621,3077620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40909.91774479231
282,5518,2077771,3077770,0.0,0.0,0.0,106.50667303361993,0.0,0.0,0.0,0.0,0.0,28466.645696589163
283,5537,2078031,3078030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.99881204457684,0.0,63242.01096971678
284,5565,2078501,3078500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52443.65046754359
285,5569,2078581,3078580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14591.333008312868
286,5579,2078701,3078700,41.586068068997584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39574.63660742681
287,5583,2078771,3078770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33633.6031411774
288,5607,2079071,3079070,0.0,78.27092277019862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25080.063101821586
289,5624,2079271,3079270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27092.660758140602
290,5631,2079361,3079360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23860.89336770526
291,5642,2079501,3079500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.96484360464788,0.0,18035.971304705028
292,5643,2079502,3079500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68852032300385,0.0,4334.825721302496
293,5677,2079971,3079970,0.0,0.0,0.09711337755409107,0.0,0.0,45.943539466457025,0.0,0.0,0.0,26647.567045685435
294,5696,2080281,3080280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36904.0743326958
295,5753,2081081,3081080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27576.458271678828
296,5783,2081451,3081450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55714.121659061995
297,5807,2081771,3081770,0.0,0.0,0.0,0.0,0.0,94.67757590701557,0.0,0.0,0.0,31427.486479443098
298,5890,2082821,3082820,0.0,0.0,73.95183700744035,0.0,0.0,0.0,0.0,0.0,0.0,15210.593825641796
299,5899,2082941,3082940,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26395.99233864556
300,5905,2083001,3083000,0.0,0.0,0.0,0.0,0.0,23.91854549229867,0.0,0.0,0.0,29143.962215542677
301,5913,2083111,3083110,0.0,0.0,0.0,0.0,0.0,99.66060621791112,81.33838321703122,0.0,0.0,40658.343037752435
302,5916,2083161,3083160,0.0,0.0,0.0,0.0,0.0,190.35175787621023,0.0,0.0,0.0,27092.660758140602
303,5931,2083351,3083350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37678.15035435696
304,5943,2083521,3083520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22177.278020592235
305,5945,2083551,3083550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23377.095854167033
306,5962,2083751,3083750,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46115.57899046361
307,5968,2083831,3083830,0.0,0.0,41.38972151355361,0.0,0.0,0.0,0.0,0.0,0.0,35820.367902370184
308,5981,2084051,3084050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31137.207971320164
309,6000,2084301,3084300,0.0,49.86531636088151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5437.884052169649
310,6039,2084841,3084840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20706.533579436033
311,6050,2085001,3085000,0.0,35.66251315622295,0.0,0.0,0.0,227.0623565228242,0.0,0.0,0.0,33053.046124931534
312,6093,2085541,3085540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33594.899340094344
313,6097,2085601,3085600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.660740579590684,0.0,29182.666016625735
314,6100,2085661,3085660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38548.98587872577
315,6104,2085701,3085700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60532.744893902716
316,6130,2086061,3086060,0.0,0.0,0.0,54.61880668390766,0.0,0.0,0.0,0.0,0.0,4334.825721302496
317,6146,2086341,3086340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32549.896710851783
318,6176,2086711,3086710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34194.80825688175
319,6179,2086751,3086750,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86193.36501197018
320,6194,2086951,3086950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5437.884052169649
321,6246,2087731,3087730,0.0,0.0,0.0,0.0,0.0,80.58556618780293,0.0,0.0,0.0,26879.789852183785
322,6270,2088021,3088020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5186.309345129773
323,6282,2088221,3088220,0.0,49.86531636088151,0.0,0.0,0.0,73.16085102456854,0.0,0.0,0.0,10682.249098924009
324,6298,2088441,3088440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35588.145095871834
325,6331,2088881,3088880,0.0,0.0,0.0,163.75628557280245,0.0,12.385219446723058,0.0,0.0,0.0,24654.321289907948
326,6348,2089111,3089110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37407.22374677556
327,6349,2089121,3089120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23473.85535687468
328,6375,2089501,3089500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15268.649527266381
329,6381,2089581,3089580,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25892.842924565804
330,6404,2089951,3089950,0.0,21.45970995156439,0.0,0.0,0.0,91.74236627178273,0.0,0.0,0.0,15075.130521851092
331,6418,2090171,3090170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27440.994967888124
332,6465,2090791,3090790,0.0,0.0,0.0,0.0,0.0,38.867636424985335,0.0,0.0,0.0,27479.698768971182
333,6521,2091591,3091590,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37542.68705056627
334,6537,2091811,3091810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21770.888109220126
335,6549,2092001,3092000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4605.752328883902
336,6551,2092031,3092030,0.0,21.45970995156439,0.0,0.0,0.0,79.7284849743289,0.0,0.0,0.0,32278.970103270374
337,6560,2092161,3092160,0.0,0.0,0.0,0.0,0.0,191.34836393838935,0.0,0.0,0.0,47586.323431619814
338,6565,2092231,3092230,0.0,49.86531636088151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26570.15944351932
339,6567,2092261,3092260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29840.63063503772
340,6599,2092661,3092660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25254.23020669535
341,6622,2093041,3093040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6095.848670581636
342,6626,2093111,3093110,0.0,0.0,0.0,84.43157199887392,0.0,0.0,0.0,62.283299806479214,0.0,30111.55724261913
343,6647,2093411,3093410,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56836.53189047068
344,6668,2093701,3093700,0.0,49.86531636088151,0.0,0.0,0.0,0.0,119.56272168838751,0.0,0.0,22738.483136296578
345,6678,2093831,3093830,0.0,0.0,0.0,152.02234527020966,76.30896711238593,0.0,0.0,0.0,0.0,14010.775992066998
346,6699,2094151,3094150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52308.18716375289
347,6703,2094201,3094200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37387.87184623403
348,6704,2094211,3094210,0.0,0.0,0.0,203.62801445205506,0.0,0.0,0.0,0.0,0.0,41006.67724749995
349,6738,2094681,3094680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25854.139123482746
350,6739,2094682,3094680,0.0,0.0,0.0,89.21071758371585,0.0,119.59272746149334,0.0,0.0,0.0,33072.39802547306
351,6742,2094721,3094720,0.0,0.0,0.0,0.0,0.0,0.0,114.72003182055269,0.0,0.0,22796.538837921165
352,6745,2094741,3094740,0.0,0.0,0.0,0.0,0.0,41.85745461152267,0.0,0.0,0.0,25350.98970940299
353,6754,2094861,3094860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41064.73294912454
354,6768,2095081,3095080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5728.162560292584
355,6779,2095231,3095230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35955.83120616089
356,6781,2095261,3095260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27363.587365722007
357,6805,2095601,3095600,241.48889549909362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58133.10922675312
358,6806,2095602,3095600,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45747.89288017456
359,6836,2096011,3096010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6811.868990618209
360,6902,2097111,3097110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28950.443210127385
361,6908,2097211,3097210,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35491.38559316419
362,6917,2097321,3097320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34098.0487541741
363,6956,2097871,3097870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37252.40854244333
364,7003,2098491,3098490,0.0,0.0,0.0,0.0,0.0,91.74236627178273,0.0,0.0,0.0,43948.166129812365
365,7089,2099721,3099720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5186.309345129773
366,7148,2100631,3100630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28931.091309585856
367,7182,2101061,3101060,0.0,0.0,0.0,0.0,0.0,112.98522926924583,0.0,0.0,0.0,31504.894081609214
368,7190,2101181,3101180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35433.3298915396
369,7193,2101221,3101220,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44509.371245516704
370,7205,2101402,3101400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42245.19888215781
371,7211,2101501,3101500,0.0,21.45970995156439,0.0,0.0,0.0,121.55863531014948,0.0,0.0,0.0,25041.359300738528
372,7228,2101751,3101750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31949.987794064382
373,7241,2101921,3101920,0.0,0.0,0.0,0.0,0.0,79.07072497329068,0.0,0.0,0.0,25080.063101821586
374,7295,2102661,3102660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20067.920861565573
375,7312,2102851,3102850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65390.071929826496
376,7345,2103361,3103360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24925.247897489353
377,7365,2103631,3103630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13236.699970405838
378,7371,2103721,3103720,0.0,49.86531636088151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32046.747296772028
379,7372,2103722,3103720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23957.652870412905
380,7398,2104131,3104130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24460.80228449266
381,7411,2104271,3104270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74137.1309745976
382,7430,2104541,3104540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7644.000713903955
383,7442,2104691,3104690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21267.73869514037
384,7446,2104741,3104740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14417.165903439107
385,7484,2105421,3105420,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53488.65309678616
386,7492,2105521,3105520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22815.890738462695
387,7507,2105731,3105730,0.0,35.66251315622295,0.0,0.0,0.0,111.20130441794522,155.15414139664915,0.0,0.0,43212.793909234264
388,7508,2105751,3105750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29260.073618791852
389,7516,2105851,3105850,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14417.165903439107
390,7524,2105951,3105950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25138.118803446174
391,7530,2106021,3106020,0.0,0.0,0.0,49.43002004893643,0.0,0.0,0.0,0.0,0.0,18732.639724200075
392,7562,2106461,3106460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26163.76953214721
393,7565,2106521,3106520,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4276.77001967791
394,7619,2107351,3107350,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26512.10374189473
395,7639,2107711,3107710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48437.80705544709
396,7668,2108151,3108150,0.0,0.0,0.0,0.0,0.0,144.50787901597113,0.0,0.0,0.0,13565.68227961183
397,7671,2108191,3108190,0.0,0.0,0.23307210603270515,0.0,0.0,0.0,0.0,0.0,0.0,28118.311486841638
398,7681,2108341,3108340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14378.462102356048
399,7704,2108591,3108590,0.0,49.86531636088151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68660.5431213449
400,7706,2108621,3108620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28466.645696589163
401,7711,2108681,3108680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55752.82546014505
402,7728,2108911,3108910,0.0,0.0,0.0,58.050688370546524,0.0,0.0,0.0,0.0,0.0,6579.646184119861
403,7751,2109321,3109320,0.0,0.0,0.0,0.0,0.0,0.0,180.02582042659682,0.0,0.0,27015.253155974486
404,7753,2109351,3109350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15133.186223475679
405,7785,2109771,3109770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14571.981107771338
406,7788,2109811,3109810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30188.96484478524
407,7792,2109861,3109860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27711.92157546953
408,7795,2109891,3109890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29627.759729080903
409,7797,2109931,3109930,0.0,0.0,0.0,0.0,0.0,19.842426697986102,0.0,0.0,0.0,39981.02651879892
410,7801,2110001,3110000,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10701.600999465538
411,7807,2110081,3110080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25757.3796207751
412,7808,2110082,3110080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29550.352126914786
413,7823,2110301,3110300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35936.47930561936
414,7859,2110831,3110830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23299.688252000917
415,7861,2110851,3110850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6095.848670581636
416,7896,2111361,3111360,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26802.38225001767
417,7919,2111701,3111700,0.0,0.0,0.0,58.25095732838752,0.0,0.0,0.0,0.0,0.0,5186.309345129773
418,7941,2111981,3111980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24905.895996947824
419,7960,2112301,3112300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33382.02843413753
420,8000,2112881,3112880,0.0,21.45970995156439,0.0,0.0,54.28271258336619,0.0,0.0,0.0,0.0,16139.485051635187
421,8001,2112891,3112890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30150.261043702183
422,8005,2112921,3112920,0.0,0.0,0.0,0.0,0.0,70.73909829347332,0.0,0.0,0.0,24460.80228449266
423,8008,2112971,3112970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40987.32534695842
424,8029,2113301,3113300,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31330.726976735456
425,8067,2113771,3113770,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44896.40925634728
426,8069,2113801,3113800,41.586068068997584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14417.165903439107
427,8070,2113802,3113800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22428.852727632115
428,8118,2114451,3114450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22603.019832505874
429,8155,2114992,3114990,0.0,0.0,0.0,172.95955449904093,0.0,0.0,0.0,0.0,0.0,27324.88356463895
430,8185,2115431,3115430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23957.652870412905
431,8187,2115461,3115460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4373.529522385555
432,8210,2115761,3115760,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21616.072904887897
433,8260,2116561,3116560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66357.66695690295
434,8265,2116621,3116620,0.0,0.0,0.0,0.0,0.0,94.67757590701557,0.0,0.0,0.0,26105.71383052262
435,8266,2116631,3116630,0.0,0.0,0.0,0.0,106.47762852891061,150.4875153890458,0.0,0.0,0.0,28969.795110668914
436,8346,2117931,3117930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82110.11399770755
437,8371,2118261,3118260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72550.27513019223
438,8407,2118751,3118750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24402.746582868072
439,8441,2119211,3119210,0.0,49.86531636088151,0.0,106.57039497475115,0.0,0.0,0.0,0.0,0.0,68892.76592784324
440,8451,2119351,3119350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12636.791053618439
441,8486,2119851,3119850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42419.365987031575
442,8496,2120031,3120030,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26144.41763160568
443,8512,2120271,3120270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36284.81351536688
444,8516,2120341,3120340,0.0,0.0,0.0,0.0,0.0,0.0,94.50297703250448,0.0,0.0,22622.371733047403
445,8581,2121051,3121050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19680.882850734994
446,8592,2121251,3121250,0.0,0.0,0.0,58.050688370546524,0.0,75.74206072561245,0.0,0.0,0.0,30750.169960489584
447,8637,2121841,3121840,0.0,0.0,0.0,106.57039497475115,0.0,49.83030310895556,0.0,0.0,0.0,32685.360014642483
448,8641,2121891,3121890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30750.169960489584
449,8648,2121991,3121990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42593.53309190533
450,8666,2122271,3122270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56623.66098451386
451,8667,2122301,3122300,68.31329383918478,0.0,0.0,77.37664280220251,0.0,0.0,0.0,0.0,0.0,27886.08868034329
452,8668,2122303,3122300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36033.238808327
453,8674,2122371,3122370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22912.650241170337
454,8676,2122451,3122450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70769.90028037156
455,8709,2123001,3123000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30982.39276698793
456,8721,2123151,3123150,0.0,0.0,0.0,54.61880668390766,0.0,0.0,0.0,0.0,0.0,29918.038237203837
457,8755,2123651,3123650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22041.81471680153
458,8771,2123901,3123900,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14339.75830127299
459,8780,2123991,3123990,0.0,0.0,0.0,58.050688370546524,0.0,0.0,0.0,0.0,0.0,27731.273476011058
460,8795,2124171,3124170,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34659.25386987844
461,8805,2124321,3124320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26647.567045685435
462,8829,2124611,3124610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38316.763072227426
463,8847,2124891,3124890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30692.114258864996
464,8870,2125231,3125230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65622.29473632484
465,8886,2125431,3125430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5012.142240256011
466,8898,2125581,3125580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24538.209886658773
